#node	identifier	category	term ID	term description
104438	STRG0A79TGQ.104438	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
499480	STRG0A79TGQ.499480	COMPARTMENTS	GOCC:1990902	New cell pole
499480	STRG0A79TGQ.499480	UniProt Keywords	KW-0472	Membrane
499480	STRG0A79TGQ.499480	UniProt Keywords	KW-0812	Transmembrane
499480	STRG0A79TGQ.499480	UniProt Keywords	KW-1133	Transmembrane helix
499487	STRG0A79TGQ.499487	GO Process	GO:0006810	Transport
499487	STRG0A79TGQ.499487	GO Process	GO:0009987	Cellular process
499487	STRG0A79TGQ.499487	GO Process	GO:0051179	Localization
499487	STRG0A79TGQ.499487	GO Process	GO:0051234	Establishment of localization
499487	STRG0A79TGQ.499487	GO Process	GO:0055085	Transmembrane transport
499487	STRG0A79TGQ.499487	GO Function	GO:0005215	Transporter activity
499487	STRG0A79TGQ.499487	GO Function	GO:0022857	Transmembrane transporter activity
499487	STRG0A79TGQ.499487	GO Component	GO:0005886	Plasma membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0005887	Integral component of plasma membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0016020	Membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0016021	Integral component of membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0031224	Intrinsic component of membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0031226	Intrinsic component of plasma membrane
499487	STRG0A79TGQ.499487	GO Component	GO:0071944	Cell periphery
499487	STRG0A79TGQ.499487	GO Component	GO:0110165	Cellular anatomical entity
499487	STRG0A79TGQ.499487	STRING clusters	CL:10945	Mixed, incl. Integral component of plasma membrane, and ANK repeat
499487	STRG0A79TGQ.499487	STRING clusters	CL:10946	Mixed, incl. Integral component of plasma membrane, and Collagen degradation
499487	STRG0A79TGQ.499487	KEGG	map04113	Meiosis - yeast
499487	STRG0A79TGQ.499487	Reactome	MAP-382551	Transport of small molecules
499487	STRG0A79TGQ.499487	Reactome	MAP-425366	Transport of bile salts and organic acids, metal ions and amine compounds
499487	STRG0A79TGQ.499487	Reactome	MAP-425407	SLC-mediated transmembrane transport
499487	STRG0A79TGQ.499487	Reactome	MAP-429593	Inositol transporters
499487	STRG0A79TGQ.499487	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
499487	STRG0A79TGQ.499487	UniProt Keywords	KW-0472	Membrane
499487	STRG0A79TGQ.499487	UniProt Keywords	KW-0812	Transmembrane
499487	STRG0A79TGQ.499487	UniProt Keywords	KW-1133	Transmembrane helix
499571	STRG0A79TGQ.499571	GO Process	GO:0006497	Protein lipidation
499571	STRG0A79TGQ.499571	GO Process	GO:0006605	Protein targeting
499571	STRG0A79TGQ.499571	GO Process	GO:0006612	Protein targeting to membrane
499571	STRG0A79TGQ.499571	GO Process	GO:0006807	Nitrogen compound metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0006810	Transport
499571	STRG0A79TGQ.499571	GO Process	GO:0006886	Intracellular protein transport
499571	STRG0A79TGQ.499571	GO Process	GO:0008104	Protein localization
499571	STRG0A79TGQ.499571	GO Process	GO:0008152	Metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0009058	Biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0009059	Macromolecule biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0009987	Cellular process
499571	STRG0A79TGQ.499571	GO Process	GO:0030979	Alpha-glucan biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0031112	Positive regulation of microtubule polymerization or depolymerization
499571	STRG0A79TGQ.499571	GO Process	GO:0032211	Negative regulation of telomere maintenance via telomerase
499571	STRG0A79TGQ.499571	GO Process	GO:0032220	Plasma membrane fusion involved in cytogamy
499571	STRG0A79TGQ.499571	GO Process	GO:0033036	Macromolecule localization
499571	STRG0A79TGQ.499571	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0035194	Post-transcriptional gene silencing by RNA
499571	STRG0A79TGQ.499571	GO Process	GO:0036211	Protein modification process
499571	STRG0A79TGQ.499571	GO Process	GO:0042157	Lipoprotein metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0042158	Lipoprotein biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0043170	Macromolecule metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0043412	Macromolecule modification
499571	STRG0A79TGQ.499571	GO Process	GO:0043543	Protein acylation
499571	STRG0A79TGQ.499571	GO Process	GO:0044237	Cellular metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0044238	Primary metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0044249	Cellular biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:0044260	Cellular macromolecule metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0045184	Establishment of protein localization
499571	STRG0A79TGQ.499571	GO Process	GO:0046907	Intracellular transport
499571	STRG0A79TGQ.499571	GO Process	GO:0051179	Localization
499571	STRG0A79TGQ.499571	GO Process	GO:0051234	Establishment of localization
499571	STRG0A79TGQ.499571	GO Process	GO:0051641	Cellular localization
499571	STRG0A79TGQ.499571	GO Process	GO:0051649	Establishment of localization in cell
499571	STRG0A79TGQ.499571	GO Process	GO:0051668	Localization within membrane
499571	STRG0A79TGQ.499571	GO Process	GO:0070727	Cellular macromolecule localization
499571	STRG0A79TGQ.499571	GO Process	GO:0071702	Organic substance transport
499571	STRG0A79TGQ.499571	GO Process	GO:0071704	Organic substance metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:0071705	Nitrogen compound transport
499571	STRG0A79TGQ.499571	GO Process	GO:0072657	Protein localization to membrane
499571	STRG0A79TGQ.499571	GO Process	GO:0090150	Establishment of protein localization to membrane
499571	STRG0A79TGQ.499571	GO Process	GO:1901564	Organonitrogen compound metabolic process
499571	STRG0A79TGQ.499571	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:1901576	Organic substance biosynthetic process
499571	STRG0A79TGQ.499571	GO Process	GO:1904825	Protein localization to microtubule plus-end
499571	STRG0A79TGQ.499571	GO Function	GO:0003824	Catalytic activity
499571	STRG0A79TGQ.499571	GO Function	GO:0016409	Palmitoyltransferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0016417	S-acyltransferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0016740	Transferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0016746	Acyltransferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0016747	Acyltransferase activity, transferring groups other than amino-acyl groups
499571	STRG0A79TGQ.499571	GO Function	GO:0019706	Protein-cysteine S-palmitoyltransferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0019707	Protein-cysteine S-acyltransferase activity
499571	STRG0A79TGQ.499571	GO Function	GO:0140096	Catalytic activity, acting on a protein
499571	STRG0A79TGQ.499571	GO Component	GO:0005622	Intracellular anatomical structure
499571	STRG0A79TGQ.499571	GO Component	GO:0005737	Cytoplasm
499571	STRG0A79TGQ.499571	GO Component	GO:0005773	Vacuole
499571	STRG0A79TGQ.499571	GO Component	GO:0005774	Vacuolar membrane
499571	STRG0A79TGQ.499571	GO Component	GO:0016020	Membrane
499571	STRG0A79TGQ.499571	GO Component	GO:0016021	Integral component of membrane
499571	STRG0A79TGQ.499571	GO Component	GO:0031090	Organelle membrane
499571	STRG0A79TGQ.499571	GO Component	GO:0031224	Intrinsic component of membrane
499571	STRG0A79TGQ.499571	GO Component	GO:0043226	Organelle
499571	STRG0A79TGQ.499571	GO Component	GO:0043227	Membrane-bounded organelle
499571	STRG0A79TGQ.499571	GO Component	GO:0043229	Intracellular organelle
499571	STRG0A79TGQ.499571	GO Component	GO:0043231	Intracellular membrane-bounded organelle
499571	STRG0A79TGQ.499571	GO Component	GO:0098588	Bounding membrane of organelle
499571	STRG0A79TGQ.499571	GO Component	GO:0110165	Cellular anatomical entity
499571	STRG0A79TGQ.499571	STRING clusters	CL:7440	Mixed, incl. Protein serine/threonine kinase activity, and Protein-cysteine S-acyltransferase activity
499571	STRG0A79TGQ.499571	STRING clusters	CL:7441	Mixed, incl. Protein serine/threonine kinase activity, and Protein-cysteine S-acyltransferase activity
499571	STRG0A79TGQ.499571	Reactome	MAP-392499	Metabolism of proteins
499571	STRG0A79TGQ.499571	Reactome	MAP-5683826	Surfactant metabolism
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0000322	Storage vacuole
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0000323	Lytic vacuole
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0000324	Fungal-type vacuole
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0000329	Fungal-type vacuole membrane
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0005622	Intracellular
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0005737	Cytoplasm
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0005773	Vacuole
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0005774	Vacuolar membrane
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0009356	Aminodeoxychorismate synthase complex
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0016020	Membrane
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0031090	Organelle membrane
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0043226	Organelle
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0043229	Intracellular organelle
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0098852	Lytic vacuole membrane
499571	STRG0A79TGQ.499571	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
499571	STRG0A79TGQ.499571	UniProt Keywords	KW-0012	Acyltransferase
499571	STRG0A79TGQ.499571	UniProt Keywords	KW-0472	Membrane
499571	STRG0A79TGQ.499571	UniProt Keywords	KW-0808	Transferase
499571	STRG0A79TGQ.499571	UniProt Keywords	KW-0812	Transmembrane
499571	STRG0A79TGQ.499571	UniProt Keywords	KW-1133	Transmembrane helix
499588	STRG0A79TGQ.499588	UniProt Keywords	KW-0175	Coiled coil
499748	STRG0A79TGQ.499748	GO Process	GO:0000003	Reproduction
499748	STRG0A79TGQ.499748	GO Process	GO:0000280	Nuclear division
499748	STRG0A79TGQ.499748	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0006259	DNA metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0006281	DNA repair
499748	STRG0A79TGQ.499748	GO Process	GO:0006298	Mismatch repair
499748	STRG0A79TGQ.499748	GO Process	GO:0006310	DNA recombination
499748	STRG0A79TGQ.499748	GO Process	GO:0006725	Cellular aromatic compound metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0006807	Nitrogen compound metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0006950	Response to stress
499748	STRG0A79TGQ.499748	GO Process	GO:0006974	Cellular response to DNA damage stimulus
499748	STRG0A79TGQ.499748	GO Process	GO:0006996	Organelle organization
499748	STRG0A79TGQ.499748	GO Process	GO:0007049	Cell cycle
499748	STRG0A79TGQ.499748	GO Process	GO:0007127	Meiosis I
499748	STRG0A79TGQ.499748	GO Process	GO:0007131	Reciprocal meiotic recombination
499748	STRG0A79TGQ.499748	GO Process	GO:0008152	Metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0009987	Cellular process
499748	STRG0A79TGQ.499748	GO Process	GO:0033554	Cellular response to stress
499748	STRG0A79TGQ.499748	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0035825	Homologous recombination
499748	STRG0A79TGQ.499748	GO Process	GO:0043170	Macromolecule metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0044237	Cellular metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0044238	Primary metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0044260	Cellular macromolecule metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0046483	Heterocycle metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0048285	Organelle fission
499748	STRG0A79TGQ.499748	GO Process	GO:0050896	Response to stimulus
499748	STRG0A79TGQ.499748	GO Process	GO:0051321	Meiotic cell cycle
499748	STRG0A79TGQ.499748	GO Process	GO:0051716	Cellular response to stimulus
499748	STRG0A79TGQ.499748	GO Process	GO:0061982	Meiosis I cell cycle process
499748	STRG0A79TGQ.499748	GO Process	GO:0071704	Organic substance metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0071840	Cellular component organization or biogenesis
499748	STRG0A79TGQ.499748	GO Process	GO:0090304	Nucleic acid metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:0140013	Meiotic nuclear division
499748	STRG0A79TGQ.499748	GO Process	GO:0140527	Reciprocal homologous recombination
499748	STRG0A79TGQ.499748	GO Process	GO:1901360	Organic cyclic compound metabolic process
499748	STRG0A79TGQ.499748	GO Process	GO:1903046	Meiotic cell cycle process
499748	STRG0A79TGQ.499748	GO Function	GO:0000166	Nucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0003676	Nucleic acid binding
499748	STRG0A79TGQ.499748	GO Function	GO:0003677	DNA binding
499748	STRG0A79TGQ.499748	GO Function	GO:0003690	Double-stranded DNA binding
499748	STRG0A79TGQ.499748	GO Function	GO:0003824	Catalytic activity
499748	STRG0A79TGQ.499748	GO Function	GO:0005488	Binding
499748	STRG0A79TGQ.499748	GO Function	GO:0005524	ATP binding
499748	STRG0A79TGQ.499748	GO Function	GO:0008094	ATP-dependent activity, acting on DNA
499748	STRG0A79TGQ.499748	GO Function	GO:0017076	Purine nucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0030159	Signaling receptor complex adaptor activity
499748	STRG0A79TGQ.499748	GO Function	GO:0030554	Adenyl nucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0030600	Feruloyl esterase activity
499748	STRG0A79TGQ.499748	GO Function	GO:0030983	Mismatched DNA binding
499748	STRG0A79TGQ.499748	GO Function	GO:0032553	Ribonucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0032555	Purine ribonucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0032559	Adenyl ribonucleotide binding
499748	STRG0A79TGQ.499748	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
499748	STRG0A79TGQ.499748	GO Function	GO:0036094	Small molecule binding
499748	STRG0A79TGQ.499748	GO Function	GO:0043167	Ion binding
499748	STRG0A79TGQ.499748	GO Function	GO:0043168	Anion binding
499748	STRG0A79TGQ.499748	GO Function	GO:0097159	Organic cyclic compound binding
499748	STRG0A79TGQ.499748	GO Function	GO:0097367	Carbohydrate derivative binding
499748	STRG0A79TGQ.499748	GO Function	GO:0140097	Catalytic activity, acting on DNA
499748	STRG0A79TGQ.499748	GO Function	GO:0140299	Small molecule sensor activity
499748	STRG0A79TGQ.499748	GO Function	GO:0140612	DNA damage sensor activity
499748	STRG0A79TGQ.499748	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
499748	STRG0A79TGQ.499748	GO Function	GO:0140657	ATP-dependent activity
499748	STRG0A79TGQ.499748	GO Function	GO:0140664	ATP-dependent DNA damage sensor activity
499748	STRG0A79TGQ.499748	GO Function	GO:1901265	Nucleoside phosphate binding
499748	STRG0A79TGQ.499748	GO Function	GO:1901363	Heterocyclic compound binding
499748	STRG0A79TGQ.499748	GO Component	GO:0005622	Intracellular anatomical structure
499748	STRG0A79TGQ.499748	GO Component	GO:0005634	Nucleus
499748	STRG0A79TGQ.499748	GO Component	GO:0043226	Organelle
499748	STRG0A79TGQ.499748	GO Component	GO:0043227	Membrane-bounded organelle
499748	STRG0A79TGQ.499748	GO Component	GO:0043229	Intracellular organelle
499748	STRG0A79TGQ.499748	GO Component	GO:0043231	Intracellular membrane-bounded organelle
499748	STRG0A79TGQ.499748	GO Component	GO:0110165	Cellular anatomical entity
499748	STRG0A79TGQ.499748	STRING clusters	CL:2463	DNA metabolic process
499748	STRG0A79TGQ.499748	STRING clusters	CL:2464	DNA metabolic process
499748	STRG0A79TGQ.499748	STRING clusters	CL:2465	DNA metabolic process
499748	STRG0A79TGQ.499748	STRING clusters	CL:2466	DNA metabolic process
499748	STRG0A79TGQ.499748	STRING clusters	CL:2467	DNA metabolic process
499748	STRG0A79TGQ.499748	STRING clusters	CL:2468	DNA replication, and DNA repair complex
499748	STRG0A79TGQ.499748	STRING clusters	CL:2469	Catalytic activity, acting on DNA, and DNA damage checkpoint signaling
499748	STRG0A79TGQ.499748	STRING clusters	CL:2470	Mixed, incl. DNA repair complex, and Resolution of D-Loop Structures
499748	STRG0A79TGQ.499748	STRING clusters	CL:2534	DNA repair complex, and Ku70:Ku80 complex
499748	STRG0A79TGQ.499748	STRING clusters	CL:2537	DNA repair complex
499748	STRG0A79TGQ.499748	STRING clusters	CL:2556	Mismatch repair complex, and Mismatched DNA binding
499748	STRG0A79TGQ.499748	KEGG	map03430	Mismatch repair
499748	STRG0A79TGQ.499748	Reactome	MAP-1474165	Reproduction
499748	STRG0A79TGQ.499748	Reactome	MAP-1640170	Cell Cycle
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0005622	Intracellular
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0005634	Nucleus
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0032991	Protein-containing complex
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0043226	Organelle
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0043229	Intracellular organelle
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0062128	MutSgamma complex
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
499748	STRG0A79TGQ.499748	COMPARTMENTS	GOCC:1990902	New cell pole
499748	STRG0A79TGQ.499748	UniProt Keywords	KW-0472	Membrane
499748	STRG0A79TGQ.499748	UniProt Keywords	KW-0812	Transmembrane
499748	STRG0A79TGQ.499748	UniProt Keywords	KW-1133	Transmembrane helix
500582	STRG0A79TGQ.500582	GO Process	GO:0000378	RNA exon ligation
500582	STRG0A79TGQ.500582	GO Process	GO:0006082	Organic acid metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0006520	Cellular amino acid metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0006807	Nitrogen compound metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0008152	Metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0009056	Catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0009063	Cellular amino acid catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0009081	Branched-chain amino acid metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0009083	Branched-chain amino acid catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0009987	Cellular process
500582	STRG0A79TGQ.500582	GO Process	GO:0043436	Oxoacid metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0044237	Cellular metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0044238	Primary metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0044248	Cellular catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0044281	Small molecule metabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0044282	Small molecule catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0046395	Carboxylic acid catabolic process
500582	STRG0A79TGQ.500582	GO Process	GO:0071704	Organic substance metabolic process
